user_id,country,total_interactions,num_products_interacted,avg_rating_given,most_common_interaction,count_click,count_purchase,count_view,count_wishlist,days_since_signup,days_since_last_interaction,account_age_days,preferred_category,avg_product_price,engagement_score
639,USA,4.0,4.0,4.25,view,0.0,1.0,3.0,0.0,127,1.0,127,Books,193.3347165626459,0.2857142857142857
640,USA,9.0,9.0,3.3333333333333335,view,2.0,3.0,4.0,0.0,127,0.0,127,Electronics,345.95578401894676,0.6428571428571429
641,UK,6.0,6.0,2.6666666666666665,view,2.0,0.0,4.0,0.0,127,0.0,127,Clothing,196.15740854466193,0.42857142857142855
642,USA,6.0,6.0,4.5,view,2.0,1.0,3.0,0.0,127,0.0,127,Clothing,282.5819465173939,0.42857142857142855
643,India,8.0,8.0,4.375,view,0.0,1.0,6.0,1.0,127,0.0,127,Books,243.29670759203668,0.5714285714285714
644,USA,4.0,4.0,3.25,view,0.0,1.0,3.0,0.0,127,1.0,127,Home,235.20292132388107,0.2857142857142857
645,UK,4.0,4.0,3.25,view,0.0,0.0,4.0,0.0,127,1.0,127,Sports,337.41455605016534,0.2857142857142857
646,UK,4.0,4.0,3.75,view,1.0,0.0,2.0,1.0,127,0.0,127,Home,262.83484447896427,0.2857142857142857
647,UK,5.0,5.0,4.2,click,2.0,0.0,2.0,1.0,127,0.0,127,Books,203.1219818859893,0.35714285714285715
648,India,4.0,4.0,4.0,view,1.0,0.0,3.0,0.0,127,0.0,127,Sports,321.4683307766455,0.2857142857142857
649,USA,4.0,4.0,3.0,view,0.0,1.0,2.0,1.0,127,0.0,127,Books,205.56387854316807,0.2857142857142857
650,UK,8.0,8.0,4.0,view,2.0,1.0,3.0,2.0,127,0.0,127,Home,349.36605419510266,0.5714285714285714
651,Germany,6.0,6.0,4.166666666666667,view,1.0,2.0,3.0,0.0,127,0.0,127,Clothing,327.1197382312742,0.42857142857142855
652,USA,7.0,7.0,3.142857142857143,view,1.0,2.0,4.0,0.0,127,0.0,127,Electronics,253.06945361118886,0.5
653,Germany,6.0,6.0,3.6666666666666665,click,2.0,2.0,1.0,1.0,127,0.0,127,Clothing,296.41852205571234,0.42857142857142855
654,USA,8.0,8.0,4.125,view,2.0,0.0,5.0,1.0,127,0.0,127,Home,239.1962590530123,0.5714285714285714
655,Germany,6.0,6.0,4.5,click,3.0,1.0,2.0,0.0,127,1.0,127,Clothing,240.58054820923564,0.42857142857142855
656,India,4.0,4.0,4.5,purchase,0.0,2.0,2.0,0.0,127,0.0,127,Clothing,303.80849150153125,0.2857142857142857
657,Canada,4.0,4.0,3.75,click,1.0,1.0,1.0,1.0,127,0.0,127,Clothing,170.00392445183937,0.2857142857142857
658,UK,6.0,6.0,4.0,view,0.0,1.0,3.0,2.0,127,1.0,127,Books,207.9184489405359,0.42857142857142855
659,Germany,7.0,7.0,3.5714285714285716,view,0.0,1.0,6.0,0.0,127,0.0,127,Books,277.38819946076563,0.5
660,UK,3.0,3.0,3.0,view,0.0,1.0,2.0,0.0,127,0.0,127,Home,297.3765607322844,0.21428571428571427
661,Germany,4.0,4.0,4.25,click,3.0,1.0,0.0,0.0,126,1.0,126,Books,441.30128488218446,0.2857142857142857
662,India,3.0,3.0,2.6666666666666665,view,0.0,1.0,2.0,0.0,126,0.0,126,Books,348.4913514827358,0.21428571428571427
663,UK,8.0,8.0,3.75,view,2.0,1.0,4.0,1.0,126,0.0,126,Clothing,264.5433434317415,0.5714285714285714
664,India,6.0,6.0,3.1666666666666665,purchase,1.0,2.0,2.0,1.0,126,0.0,126,Electronics,204.86831243030326,0.42857142857142855
665,USA,5.0,5.0,3.6,view,0.0,1.0,3.0,1.0,126,0.0,126,Electronics,340.64511156511116,0.35714285714285715
666,USA,6.0,6.0,3.8333333333333335,view,1.0,1.0,2.0,2.0,126,0.0,126,Electronics,298.83127944906613,0.42857142857142855
667,India,3.0,3.0,3.6666666666666665,click,2.0,0.0,1.0,0.0,126,0.0,126,Electronics,208.6359109024861,0.21428571428571427
668,India,4.0,4.0,4.75,view,0.0,1.0,3.0,0.0,126,0.0,126,Books,339.78790425369897,0.2857142857142857
669,Germany,9.0,9.0,4.111111111111111,view,0.0,2.0,6.0,1.0,126,0.0,126,Books,249.20009261079966,0.6428571428571429
670,UK,1.0,1.0,2.0,click,1.0,0.0,0.0,0.0,126,0.0,126,Electronics,433.0848142901101,0.07142857142857142
671,Canada,6.0,6.0,3.5,purchase,1.0,3.0,1.0,1.0,126,0.0,126,Clothing,341.3793151664789,0.42857142857142855
672,Canada,5.0,5.0,4.0,view,1.0,0.0,4.0,0.0,126,0.0,126,Electronics,305.78026133644994,0.35714285714285715
673,Germany,4.0,4.0,4.75,click,2.0,0.0,2.0,0.0,126,0.0,126,Sports,277.17187861178775,0.2857142857142857
674,India,7.0,7.0,3.4285714285714284,view,2.0,1.0,4.0,0.0,126,0.0,126,Books,282.95688164168513,0.5
675,Germany,6.0,6.0,4.0,click,2.0,2.0,1.0,1.0,126,0.0,126,Clothing,235.69915404779132,0.42857142857142855
676,Canada,5.0,5.0,3.2,view,2.0,0.0,3.0,0.0,126,0.0,126,Books,270.0609375108687,0.35714285714285715
677,Germany,4.0,4.0,4.75,view,0.0,1.0,2.0,1.0,126,1.0,126,Clothing,212.2676290207558,0.2857142857142857
678,UK,6.0,6.0,3.6666666666666665,view,2.0,0.0,4.0,0.0,126,0.0,126,Home,244.83491561624191,0.42857142857142855
679,USA,4.0,4.0,3.5,view,0.0,0.0,3.0,1.0,126,0.0,126,Electronics,293.87112651105434,0.2857142857142857
680,Germany,9.0,9.0,4.0,view,0.0,2.0,7.0,0.0,126,0.0,126,Clothing,231.0365630820233,0.6428571428571429
681,Germany,4.0,4.0,3.75,view,0.0,0.0,3.0,1.0,126,0.0,126,Electronics,296.60966288267707,0.2857142857142857
682,Canada,5.0,5.0,4.8,purchase,1.0,2.0,2.0,0.0,126,0.0,126,Sports,269.38112298484634,0.35714285714285715
683,India,6.0,6.0,3.5,view,2.0,1.0,3.0,0.0,126,0.0,126,Books,220.84972462545986,0.42857142857142855
684,India,4.0,4.0,3.5,wishlist,0.0,1.0,1.0,2.0,126,0.0,126,Clothing,418.18531165584835,0.2857142857142857
685,Canada,5.0,5.0,4.2,view,0.0,1.0,3.0,1.0,125,0.0,125,Electronics,289.28272764686415,0.35714285714285715
686,India,6.0,6.0,3.1666666666666665,view,1.0,1.0,3.0,1.0,125,0.0,125,Home,373.52010455080125,0.42857142857142855
687,UK,3.0,3.0,4.666666666666667,wishlist,0.0,0.0,1.0,2.0,125,0.0,125,Books,386.3068691876861,0.21428571428571427
688,Canada,3.0,3.0,4.0,click,2.0,0.0,1.0,0.0,125,0.0,125,Clothing,268.5714359633149,0.21428571428571427
689,India,4.0,4.0,3.75,click,2.0,2.0,0.0,0.0,125,1.0,125,Books,367.2486186975986,0.2857142857142857
690,Canada,6.0,6.0,3.0,purchase,1.0,2.0,2.0,1.0,125,0.0,125,Clothing,234.17258672071785,0.42857142857142855
691,Canada,4.0,4.0,4.75,view,0.0,0.0,4.0,0.0,125,0.0,125,Books,259.28037057488274,0.2857142857142857
692,USA,7.0,7.0,3.5714285714285716,view,0.0,2.0,3.0,2.0,125,0.0,125,Electronics,274.60925340373905,0.5
693,UK,6.0,6.0,3.5,view,0.0,0.0,5.0,1.0,125,0.0,125,Electronics,295.43458830329337,0.42857142857142855
694,Canada,3.0,3.0,3.6666666666666665,view,0.0,0.0,3.0,0.0,125,1.0,125,Electronics,296.05729098686805,0.21428571428571427
695,Germany,3.0,3.0,3.3333333333333335,click,1.0,1.0,1.0,0.0,125,0.0,125,Clothing,268.0169073245975,0.21428571428571427
696,India,4.0,4.0,3.5,click,2.0,0.0,1.0,1.0,125,0.0,125,Electronics,356.5911108700965,0.2857142857142857
697,UK,7.0,7.0,4.285714285714286,click,3.0,1.0,1.0,2.0,125,0.0,125,Clothing,191.52646344330873,0.5
698,Canada,7.0,7.0,3.5714285714285716,view,0.0,2.0,4.0,1.0,125,0.0,125,Books,247.16981819698665,0.5
699,USA,2.0,2.0,3.5,view,0.0,0.0,2.0,0.0,125,2.0,125,Books,335.77607290403665,0.14285714285714285
700,USA,4.0,4.0,3.5,view,1.0,1.0,2.0,0.0,125,1.0,125,Books,226.54924738318866,0.2857142857142857
701,Canada,3.0,3.0,3.0,click,1.0,1.0,1.0,0.0,125,0.0,125,Clothing,364.08249504415534,0.21428571428571427
702,Germany,4.0,4.0,4.25,view,0.0,1.0,2.0,1.0,125,1.0,125,Books,353.1306394485114,0.2857142857142857
703,USA,2.0,2.0,4.0,purchase,0.0,1.0,1.0,0.0,125,1.0,125,Home,121.42059120983667,0.14285714285714285
704,Canada,4.0,4.0,4.0,view,1.0,1.0,2.0,0.0,125,0.0,125,Books,284.80624626979807,0.2857142857142857
705,UK,8.0,8.0,3.75,view,1.0,2.0,4.0,1.0,125,0.0,125,Books,267.57678289844876,0.5714285714285714
706,USA,6.0,6.0,3.5,purchase,1.0,3.0,2.0,0.0,125,0.0,125,Books,324.29131972200435,0.42857142857142855
707,USA,5.0,5.0,4.0,view,0.0,0.0,3.0,2.0,125,0.0,125,Books,170.22098006943352,0.35714285714285715
708,India,7.0,7.0,3.857142857142857,view,1.0,1.0,3.0,2.0,125,0.0,125,Electronics,199.58530483110385,0.5
709,India,8.0,8.0,4.125,purchase,2.0,3.0,2.0,1.0,124,0.0,124,Books,294.4726243630389,0.5714285714285714
710,Canada,6.0,6.0,2.8333333333333335,purchase,1.0,2.0,2.0,1.0,124,0.0,124,Clothing,323.878153355451,0.42857142857142855
711,India,3.0,3.0,3.3333333333333335,click,2.0,0.0,1.0,0.0,124,0.0,124,Books,371.0449745010821,0.21428571428571427
712,India,3.0,3.0,3.6666666666666665,view,1.0,0.0,2.0,0.0,124,1.0,124,Electronics,278.7891184323702,0.21428571428571427
713,USA,3.0,3.0,3.6666666666666665,view,0.0,0.0,3.0,0.0,124,1.0,124,Home,360.85487986595894,0.21428571428571427
714,Germany,5.0,5.0,4.2,view,1.0,1.0,3.0,0.0,124,0.0,124,Books,306.77998088743317,0.35714285714285715
715,UK,5.0,5.0,4.6,view,0.0,2.0,3.0,0.0,124,0.0,124,Books,339.12693408751886,0.35714285714285715
716,UK,6.0,6.0,2.3333333333333335,view,1.0,1.0,3.0,1.0,124,1.0,124,Sports,237.31034161078173,0.42857142857142855
717,USA,4.0,4.0,4.0,click,2.0,1.0,1.0,0.0,124,0.0,124,Electronics,300.4884987212522,0.2857142857142857
718,Germany,5.0,5.0,3.6,view,0.0,1.0,4.0,0.0,124,0.0,124,Books,227.11641987425438,0.35714285714285715
719,Canada,5.0,5.0,4.4,purchase,0.0,2.0,2.0,1.0,124,0.0,124,Clothing,209.81153801591228,0.35714285714285715
720,UK,6.0,6.0,4.0,view,0.0,1.0,5.0,0.0,124,1.0,124,Books,237.34564037102032,0.42857142857142855
721,USA,7.0,7.0,3.5714285714285716,view,2.0,1.0,4.0,0.0,124,0.0,124,Sports,285.4708053432432,0.5
722,USA,3.0,3.0,4.333333333333333,view,0.0,0.0,3.0,0.0,124,1.0,124,Books,276.3064002365655,0.21428571428571427
723,USA,8.0,8.0,3.375,view,1.0,1.0,5.0,1.0,124,0.0,124,Clothing,243.62195857672097,0.5714285714285714
724,India,4.0,4.0,4.5,view,1.0,1.0,2.0,0.0,124,0.0,124,Books,234.47430357863277,0.2857142857142857
725,India,5.0,5.0,4.0,purchase,1.0,3.0,1.0,0.0,124,1.0,124,Home,241.64164144001725,0.35714285714285715
726,India,8.0,8.0,3.875,view,1.0,1.0,5.0,1.0,124,0.0,124,Books,235.44304990183014,0.5714285714285714
727,USA,10.0,10.0,3.6,view,2.0,2.0,5.0,1.0,124,0.0,124,Books,254.56752541912593,0.7142857142857143
728,UK,6.0,6.0,3.3333333333333335,view,2.0,1.0,3.0,0.0,124,0.0,124,Home,344.6065639451618,0.42857142857142855
729,Canada,5.0,5.0,3.6,view,1.0,1.0,3.0,0.0,124,0.0,124,Electronics,269.9704209410876,0.35714285714285715
730,USA,3.0,3.0,4.666666666666667,click,1.0,1.0,0.0,1.0,124,1.0,124,Books,292.67396484561345,0.21428571428571427
731,Germany,5.0,5.0,4.2,view,0.0,2.0,3.0,0.0,124,0.0,124,Electronics,173.49451462718278,0.35714285714285715
732,UK,1.0,1.0,5.0,purchase,0.0,1.0,0.0,0.0,124,3.0,124,Clothing,370.3681802650549,0.07142857142857142
733,Canada,6.0,6.0,3.3333333333333335,click,3.0,1.0,2.0,0.0,123,0.0,123,Clothing,219.65404757654082,0.42857142857142855
734,USA,4.0,4.0,4.75,click,1.0,1.0,1.0,1.0,123,1.0,123,Books,250.3740109568266,0.2857142857142857
735,USA,6.0,6.0,3.6666666666666665,view,0.0,1.0,5.0,0.0,123,0.0,123,Books,252.62220282692797,0.42857142857142855
736,India,4.0,4.0,4.25,view,0.0,1.0,2.0,1.0,123,2.0,123,Electronics,379.6836366854817,0.2857142857142857
737,UK,6.0,6.0,3.0,view,1.0,0.0,4.0,1.0,123,0.0,123,Home,293.9859268739528,0.42857142857142855
738,UK,8.0,8.0,3.625,view,1.0,1.0,4.0,2.0,123,0.0,123,Sports,247.17699299668882,0.5714285714285714
739,Germany,3.0,3.0,3.3333333333333335,view,1.0,0.0,2.0,0.0,123,0.0,123,Electronics,214.14508880503718,0.21428571428571427
740,Canada,5.0,5.0,3.2,view,0.0,0.0,4.0,1.0,123,0.0,123,Clothing,281.41848664367393,0.35714285714285715
741,Germany,2.0,2.0,3.0,click,1.0,0.0,1.0,0.0,123,0.0,123,Clothing,205.62183587133367,0.14285714285714285
742,USA,5.0,5.0,3.8,view,1.0,0.0,3.0,1.0,123,0.0,123,Electronics,338.5370870628133,0.35714285714285715
743,UK,4.0,4.0,3.0,view,0.0,0.0,3.0,1.0,123,0.0,123,Books,304.3083806733752,0.2857142857142857
744,USA,7.0,7.0,4.285714285714286,view,0.0,3.0,4.0,0.0,123,0.0,123,Sports,258.457043350682,0.5
745,Germany,5.0,5.0,3.4,view,1.0,0.0,4.0,0.0,123,0.0,123,Books,165.0605606749348,0.35714285714285715
746,USA,2.0,2.0,4.5,purchase,0.0,2.0,0.0,0.0,123,0.0,123,Sports,360.21368687314555,0.14285714285714285
747,Canada,1.0,1.0,2.0,purchase,0.0,1.0,0.0,0.0,123,0.0,123,Clothing,156.04367713282048,0.07142857142857142
748,USA,5.0,5.0,4.2,purchase,0.0,2.0,2.0,1.0,123,0.0,123,Books,389.01829256795855,0.35714285714285715
749,Canada,8.0,8.0,3.125,purchase,2.0,3.0,3.0,0.0,123,0.0,123,Clothing,228.01445207901833,0.5714285714285714
750,Canada,5.0,5.0,3.8,view,2.0,0.0,3.0,0.0,123,0.0,123,Sports,149.0765893083913,0.35714285714285715
751,UK,5.0,5.0,3.2,view,1.0,1.0,3.0,0.0,123,0.0,123,Electronics,273.5769223227133,0.35714285714285715
752,India,3.0,3.0,4.333333333333333,click,2.0,0.0,1.0,0.0,123,0.0,123,Home,247.31216177599217,0.21428571428571427
753,India,3.0,3.0,3.0,view,0.0,0.0,2.0,1.0,123,0.0,123,Clothing,329.7984869005523,0.21428571428571427
754,India,7.0,7.0,4.142857142857143,view,2.0,1.0,4.0,0.0,123,0.0,123,Electronics,277.4693245370209,0.5
755,India,6.0,6.0,3.5,view,1.0,0.0,4.0,1.0,123,0.0,123,Electronics,259.6643263020674,0.42857142857142855
756,Germany,4.0,4.0,4.25,view,1.0,0.0,3.0,0.0,123,0.0,123,Books,406.3770689123977,0.2857142857142857
757,USA,6.0,6.0,2.8333333333333335,view,0.0,1.0,4.0,1.0,122,0.0,122,Books,171.4007693965847,0.42857142857142855
758,UK,12.0,12.0,4.5,view,2.0,4.0,6.0,0.0,122,0.0,122,Clothing,197.12983878966966,0.8571428571428571
759,Germany,2.0,2.0,4.0,click,1.0,0.0,1.0,0.0,122,0.0,122,Books,290.1797445060183,0.14285714285714285
760,UK,4.0,4.0,3.75,view,0.0,1.0,2.0,1.0,122,0.0,122,Clothing,350.0285243877291,0.2857142857142857
761,USA,9.0,9.0,2.888888888888889,purchase,2.0,3.0,3.0,1.0,122,0.0,122,Clothing,264.5301711395157,0.6428571428571429
762,USA,4.0,4.0,3.25,purchase,1.0,2.0,1.0,0.0,122,1.0,122,Books,270.6553186002927,0.2857142857142857
763,Germany,9.0,9.0,3.5555555555555554,purchase,1.0,3.0,3.0,2.0,122,0.0,122,Books,306.1776925161508,0.6428571428571429
764,USA,6.0,6.0,3.6666666666666665,view,1.0,0.0,5.0,0.0,122,0.0,122,Electronics,200.2501271670659,0.42857142857142855
765,Canada,4.0,4.0,3.25,view,0.0,0.0,4.0,0.0,122,0.0,122,Home,191.40471315081717,0.2857142857142857
766,USA,3.0,3.0,3.6666666666666665,click,1.0,1.0,1.0,0.0,122,0.0,122,Clothing,414.4718184084677,0.21428571428571427
767,Germany,5.0,5.0,3.4,purchase,1.0,2.0,1.0,1.0,122,1.0,122,Sports,280.47010662309754,0.35714285714285715
768,Canada,4.0,4.0,4.25,click,3.0,1.0,0.0,0.0,122,2.0,122,Clothing,326.5958555318458,0.2857142857142857
769,Germany,6.0,6.0,4.5,click,3.0,3.0,0.0,0.0,122,0.0,122,Clothing,261.27718472259556,0.42857142857142855
770,India,3.0,3.0,3.6666666666666665,click,2.0,0.0,1.0,0.0,122,0.0,122,Books,359.6839931539699,0.21428571428571427
771,India,5.0,5.0,3.6,view,0.0,2.0,3.0,0.0,122,0.0,122,Books,311.6371385102202,0.35714285714285715
772,USA,8.0,8.0,3.25,click,3.0,2.0,2.0,1.0,122,0.0,122,Clothing,312.37082950041827,0.5714285714285714
773,India,6.0,6.0,4.5,view,0.0,2.0,3.0,1.0,122,0.0,122,Sports,322.54859194599265,0.42857142857142855
774,Germany,5.0,5.0,3.8,click,2.0,1.0,2.0,0.0,122,0.0,122,Home,239.28495553571832,0.35714285714285715
775,Canada,4.0,4.0,2.5,view,0.0,0.0,3.0,1.0,122,0.0,122,Clothing,195.4726378441601,0.2857142857142857
776,Canada,5.0,5.0,4.2,click,2.0,1.0,2.0,0.0,122,0.0,122,Sports,168.03857287741295,0.35714285714285715
777,UK,1.0,1.0,4.0,click,1.0,0.0,0.0,0.0,122,2.0,122,Clothing,395.197024127986,0.07142857142857142
778,USA,5.0,5.0,3.8,view,1.0,1.0,2.0,1.0,122,0.0,122,Electronics,378.96226451518544,0.35714285714285715
779,UK,6.0,6.0,3.5,click,3.0,0.0,3.0,0.0,122,0.0,122,Clothing,297.13962665457467,0.42857142857142855
780,Germany,6.0,6.0,4.333333333333333,view,2.0,1.0,3.0,0.0,122,0.0,122,Home,149.96784347576224,0.42857142857142855
781,India,8.0,8.0,3.75,view,2.0,0.0,5.0,1.0,121,0.0,121,Clothing,220.21139005397507,0.5714285714285714
782,USA,4.0,4.0,3.75,view,1.0,0.0,3.0,0.0,121,1.0,121,Clothing,366.81023356234795,0.2857142857142857
783,Germany,4.0,4.0,4.0,click,1.0,1.0,1.0,1.0,121,0.0,121,Books,149.9394924624362,0.2857142857142857
784,India,4.0,4.0,3.5,view,1.0,0.0,3.0,0.0,121,0.0,121,Books,217.2300669898877,0.2857142857142857
785,Canada,2.0,2.0,3.5,click,1.0,0.0,0.0,1.0,121,0.0,121,Books,214.64890020463446,0.14285714285714285
786,India,6.0,6.0,2.6666666666666665,view,1.0,1.0,4.0,0.0,121,0.0,121,Clothing,305.2298827199983,0.42857142857142855
787,India,2.0,2.0,4.5,purchase,0.0,1.0,1.0,0.0,121,1.0,121,Books,178.38260902276988,0.14285714285714285
788,UK,5.0,5.0,3.2,view,1.0,0.0,4.0,0.0,121,0.0,121,Clothing,333.5619700794552,0.35714285714285715
789,Germany,5.0,5.0,3.6,purchase,1.0,2.0,2.0,0.0,121,0.0,121,Home,203.71192144924004,0.35714285714285715
790,Canada,4.0,4.0,4.0,purchase,0.0,2.0,2.0,0.0,121,0.0,121,Electronics,165.08362690938685,0.2857142857142857
791,Germany,3.0,3.0,3.0,view,0.0,1.0,2.0,0.0,121,0.0,121,Electronics,169.10017056538402,0.21428571428571427
792,India,6.0,6.0,4.0,view,0.0,2.0,4.0,0.0,121,0.0,121,Clothing,287.33846960218386,0.42857142857142855
793,UK,10.0,10.0,3.2,view,3.0,2.0,5.0,0.0,121,0.0,121,Sports,268.0863647582578,0.7142857142857143
794,UK,2.0,2.0,5.0,click,1.0,0.0,1.0,0.0,121,0.0,121,Books,248.19802194716874,0.14285714285714285
795,Germany,3.0,3.0,4.333333333333333,wishlist,0.0,0.0,1.0,2.0,121,1.0,121,Books,173.62863983666148,0.21428571428571427
796,USA,6.0,6.0,3.5,view,2.0,1.0,3.0,0.0,121,0.0,121,Sports,335.57444137352286,0.42857142857142855
797,USA,7.0,7.0,4.857142857142857,view,2.0,0.0,5.0,0.0,121,0.0,121,Clothing,251.79434643252145,0.5
798,UK,2.0,2.0,3.0,click,2.0,0.0,0.0,0.0,121,0.0,121,Clothing,79.97045839495945,0.14285714285714285
799,India,3.0,3.0,3.6666666666666665,view,1.0,0.0,2.0,0.0,121,0.0,121,Electronics,265.94050000903457,0.21428571428571427
800,Germany,2.0,2.0,3.0,click,1.0,1.0,0.0,0.0,121,1.0,121,Electronics,88.67022539892469,0.14285714285714285
801,India,2.0,2.0,3.0,purchase,0.0,2.0,0.0,0.0,121,0.0,121,Books,150.83114419430888,0.14285714285714285
802,Canada,5.0,5.0,4.2,view,1.0,0.0,3.0,1.0,121,0.0,121,Clothing,285.943582318197,0.35714285714285715
803,USA,6.0,6.0,4.333333333333333,view,1.0,1.0,2.0,2.0,121,0.0,121,Sports,163.92060576997727,0.42857142857142855
804,UK,5.0,5.0,3.8,view,2.0,0.0,3.0,0.0,121,0.0,121,Home,315.52351043674145,0.35714285714285715
805,UK,7.0,7.0,4.285714285714286,view,2.0,2.0,3.0,0.0,120,0.0,120,Clothing,338.03921953825164,0.5
806,Germany,8.0,8.0,4.0,view,2.0,2.0,3.0,1.0,120,0.0,120,Books,355.4573232177869,0.5714285714285714
807,Germany,4.0,4.0,3.5,click,2.0,0.0,2.0,0.0,120,0.0,120,Clothing,80.68634355205108,0.2857142857142857
808,Germany,5.0,5.0,3.8,click,2.0,2.0,1.0,0.0,120,0.0,120,Clothing,256.233897278992,0.35714285714285715
809,UK,5.0,5.0,4.6,click,2.0,1.0,2.0,0.0,120,0.0,120,Books,237.54354385806283,0.35714285714285715
810,USA,2.0,2.0,5.0,view,0.0,0.0,2.0,0.0,120,0.0,120,Home,91.25244059791558,0.14285714285714285
811,USA,4.0,4.0,4.0,click,2.0,0.0,2.0,0.0,120,0.0,120,Clothing,409.3658944238397,0.2857142857142857
812,Canada,8.0,8.0,4.625,purchase,0.0,4.0,4.0,0.0,120,0.0,120,Home,281.4580817759339,0.5714285714285714
813,UK,7.0,7.0,4.285714285714286,view,2.0,0.0,5.0,0.0,120,0.0,120,Books,214.98400991423628,0.5
814,UK,5.0,5.0,3.4,click,2.0,2.0,1.0,0.0,120,0.0,120,Books,160.6943684407986,0.35714285714285715
815,UK,5.0,5.0,4.2,view,0.0,1.0,4.0,0.0,120,0.0,120,Electronics,339.67685013127806,0.35714285714285715
816,Germany,6.0,6.0,3.3333333333333335,purchase,1.0,3.0,2.0,0.0,120,0.0,120,Sports,279.00460600625195,0.42857142857142855
817,Germany,1.0,1.0,4.0,view,0.0,0.0,1.0,0.0,120,0.0,120,Books,237.64964790388208,0.07142857142857142
818,India,7.0,7.0,4.0,view,1.0,1.0,5.0,0.0,120,0.0,120,Books,251.65406843869337,0.5
819,Canada,7.0,7.0,4.0,view,0.0,1.0,5.0,1.0,120,0.0,120,Electronics,241.9008557915146,0.5
820,Germany,5.0,5.0,3.2,view,1.0,1.0,3.0,0.0,120,0.0,120,Electronics,340.4093154230737,0.35714285714285715
821,India,6.0,6.0,3.0,view,2.0,1.0,3.0,0.0,120,0.0,120,Electronics,197.86528994625738,0.42857142857142855
822,Canada,4.0,4.0,3.25,view,1.0,0.0,3.0,0.0,120,0.0,120,Sports,209.45726639203485,0.2857142857142857
823,Canada,3.0,3.0,4.0,click,1.0,0.0,1.0,1.0,120,0.0,120,Home,358.4710503040313,0.21428571428571427
824,Germany,3.0,3.0,3.0,view,0.0,0.0,3.0,0.0,120,1.0,120,Home,159.93725874640833,0.21428571428571427
825,India,8.0,8.0,4.375,click,4.0,3.0,1.0,0.0,120,0.0,120,Electronics,262.45914495103125,0.5714285714285714
826,India,7.0,7.0,4.857142857142857,view,2.0,0.0,4.0,1.0,120,0.0,120,Books,295.07632770168567,0.5
827,Germany,6.0,6.0,4.666666666666667,view,0.0,0.0,4.0,2.0,120,0.0,120,Electronics,241.38843582900185,0.42857142857142855
828,Germany,8.0,8.0,4.125,view,0.0,2.0,6.0,0.0,120,0.0,120,Clothing,222.1934640515533,0.5714285714285714
829,UK,4.0,4.0,3.5,view,0.0,1.0,3.0,0.0,119,1.0,119,Books,270.5539904141495,0.2857142857142857
830,India,1.0,1.0,5.0,view,0.0,0.0,1.0,0.0,119,0.0,119,Electronics,103.78698720855338,0.07142857142857142
831,India,3.0,3.0,5.0,click,1.0,1.0,1.0,0.0,119,0.0,119,Home,242.33879818876866,0.21428571428571427
832,USA,4.0,4.0,4.0,view,1.0,1.0,2.0,0.0,119,0.0,119,Clothing,191.95934459622734,0.2857142857142857
833,India,3.0,3.0,4.333333333333333,purchase,1.0,2.0,0.0,0.0,119,2.0,119,Home,218.5397832966976,0.21428571428571427
834,India,4.0,4.0,3.75,click,2.0,1.0,1.0,0.0,119,0.0,119,Books,299.2625932459023,0.2857142857142857
835,Germany,7.0,7.0,3.7142857142857144,view,2.0,0.0,4.0,1.0,119,0.0,119,Electronics,329.0891525794991,0.5
836,Canada,7.0,7.0,3.4285714285714284,click,3.0,1.0,3.0,0.0,119,0.0,119,Clothing,282.3189724179985,0.5
837,Canada,4.0,4.0,2.25,view,0.0,0.0,4.0,0.0,119,0.0,119,Electronics,177.90200056215784,0.2857142857142857
838,Canada,4.0,4.0,3.75,view,0.0,0.0,4.0,0.0,119,1.0,119,Books,230.13584420668923,0.2857142857142857
839,India,2.0,2.0,4.5,purchase,0.0,1.0,0.0,1.0,119,0.0,119,Electronics,104.86199087544028,0.14285714285714285
840,India,6.0,6.0,3.6666666666666665,view,0.0,2.0,4.0,0.0,119,0.0,119,Electronics,314.56337721431714,0.42857142857142855
841,Canada,6.0,6.0,3.3333333333333335,click,2.0,2.0,1.0,1.0,119,1.0,119,Books,334.1917885841711,0.42857142857142855
842,UK,9.0,9.0,3.7777777777777777,click,5.0,1.0,3.0,0.0,119,0.0,119,Books,316.82892264677145,0.6428571428571429
843,Canada,3.0,3.0,3.3333333333333335,click,1.0,1.0,0.0,1.0,119,0.0,119,Clothing,319.392397347883,0.21428571428571427
844,Canada,6.0,6.0,3.5,view,1.0,1.0,2.0,2.0,119,0.0,119,Electronics,257.9193384132231,0.42857142857142855
845,UK,2.0,2.0,3.5,click,1.0,0.0,1.0,0.0,119,1.0,119,Books,396.66326954196063,0.14285714285714285
846,USA,10.0,10.0,3.4,click,4.0,1.0,4.0,1.0,119,0.0,119,Clothing,274.8277892852153,0.7142857142857143
847,UK,4.0,4.0,4.0,purchase,0.0,2.0,0.0,2.0,119,0.0,119,Books,267.73036367853916,0.2857142857142857
848,Canada,10.0,10.0,3.2,view,2.0,1.0,5.0,2.0,119,0.0,119,Sports,363.06826894113703,0.7142857142857143
849,Germany,6.0,6.0,3.3333333333333335,click,2.0,1.0,2.0,1.0,119,0.0,119,Books,168.20404260038939,0.42857142857142855
850,Canada,5.0,5.0,3.8,view,0.0,0.0,3.0,2.0,119,0.0,119,Home,325.92262237418805,0.35714285714285715
